PERIODO_IDEAL,GENERO,ESTADO_CIVIL,FORMA_INGRESSO,NOME_ATIV_CURRIC,CH_TOTAL,NUM_FALTAS,MEDIA_FINAL,SITUACAO,IDADE_PRIMEIRO_ANO,DURACAO_CURSO,PERCENTUAL_FREQUENCIA_PERIODO,PERCENTUAL_FREQUENCIA_DISCIPLINA,MEDIA_PERIODO,MEDIA_SEMESTRE,FORMA_EVASAO
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,36.0,0.0,Reprovado por Freqüência,24,12.0,50.0,50.0,0.0,0.0,Jubilamento
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,36.0,0.0,Reprovado por Freqüência,18,12.0,63.89,50.0,0.0,0.28,Jubilamento
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,15.0,5.17,Aprovado,18,9.0,85.42,79.17,5.64,6.58,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,13.0,4.29,Reprovado,18,9.0,82.47,81.94,5.97,5.76,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,10.0,5.38,Aprovado,18,9.0,82.47,86.11,5.97,7.21,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,13.0,1.75,Reprovado,22,9.0,57.64,81.94,3.0,2.75,Jubilamento
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,28.0,0.17,Reprovado por Freqüência,17,11.0,54.4,61.11,2.02,0.83,Jubilamento
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,0.0,Reprovado,17,11.0,54.4,100.0,2.02,0.0,Jubilamento
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,2.0,6.64,Aprovado,18,6.0,94.44,97.22,8.07,7.85,Formado
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,15.0,5.5,Aprovado,18,7.0,90.59,79.17,7.06,5.58,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,30.0,0.84,Reprovado por Freqüência,18,9.0,67.55,58.33,3.59,0.17,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,5.3,Aprovado,18,9.0,67.55,100.0,3.59,4.65,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,5.46,Aprovado,18,9.0,92.28,100.0,7.59,8.03,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,2.0,7.82,Aprovado,18,4.0,96.53,97.22,8.39,8.42,Formado
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,9.4,Aprovado,18,5.0,99.31,100.0,9.21,9.17,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,8.0,7.4,Aprovado,19,4.0,94.1,88.89,8.06,7.3,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,49.0,1.85,Reprovado por Freqüência,18,9.0,34.2,31.94,2.87,1.29,Jubilamento
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,5.12,Aprovado,18,11.0,69.93,100.0,4.02,2.56,Jubilamento
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,10.0,8.07,Aprovado,18,10.0,93.75,86.11,8.12,5.85,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,6.0,7.61,Aprovado,18,4.0,82.99,91.67,7.07,7.38,Formado
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,9.88,Aprovado,17,5.0,98.26,100.0,9.08,9.06,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,33.0,0.38,Reprovado por Freqüência,18,10.0,79.76,54.17,3.37,1.28,Jubilamento
7,M,Não informado,Vestibular,Engenharia de Software II,60.0,0.0,5.74,Aprovado,18,8.0,89.58,100.0,6.68,6.06,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,17.0,5.06,Aprovado,24,6.0,75.69,76.39,6.04,6.2,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,5.0,Aprovado,19,9.0,80.21,100.0,5.95,7.0,Formado
7,F,Não informado,Vestibular,Engenharia de Software II,60.0,14.0,5.06,Aprovado,26,7.0,89.35,80.56,6.06,6.87,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,0.0,Reprovado,18,11.0,53.21,100.0,3.57,3.72,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,18.0,7.25,Aprovado,18,11.0,53.21,75.0,3.57,5.54,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,14.0,6.3,Aprovado,17,7.0,89.41,80.56,7.39,7.39,Formado
7,M,Não informado,Vestibular,Engenharia de Software II,60.0,2.0,8.39,Aprovado,18,4.0,93.75,97.22,8.57,8.57,Formado
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,4.0,8.01,Aprovado,19,9.0,91.36,94.44,7.6,6.99,Jubilamento
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,6.46,Aprovado,25,5.0,91.14,100.0,8.32,8.32,Formado
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,16.0,5.74,Aprovado,20,8.0,87.65,77.78,7.06,6.84,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,8.43,Aprovado,18,5.0,94.62,100.0,8.74,8.44,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,5.04,Aprovado,19,6.0,88.72,100.0,7.09,7.3,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,4.0,9.15,Aprovado,20,4.0,97.4,94.44,9.01,9.01,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,10.0,8.19,Aprovado,20,11.0,83.1,86.11,5.59,8.14,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,72.0,0.0,Reprovado por Freqüência,19,8.0,21.61,0.0,1.36,0.0,Jubilamento
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,10.0,6.39,Aprovado,17,5.0,89.41,86.11,8.09,8.09,Formado
7,F,Solteiro(a),Transferência Externa,Engenharia de Software II,60.0,0.0,6.18,Aprovado,19,5.0,92.19,100.0,7.84,6.97,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,6.8,Aprovado,20,7.0,84.58,100.0,6.22,6.02,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,12.0,6.68,Aprovado,18,9.0,81.02,83.33,6.59,6.38,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,5.32,Aprovado,17,9.0,96.7,100.0,7.0,6.22,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,5.82,Aprovado,19,9.0,90.1,100.0,7.14,6.19,Formado
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,5.56,Aprovado,17,5.0,97.91,100.0,8.48,8.31,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,10.0,5.64,Aprovado,19,7.0,60.53,86.11,4.97,5.49,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,8.62,Aprovado,18,5.0,93.92,100.0,8.95,8.4,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,5.05,Aprovado,18,11.0,73.75,100.0,5.13,4.84,Jubilamento
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,8.7,Aprovado,16,5.0,94.79,100.0,7.61,6.89,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,6.7,Aprovado,18,5.0,96.18,100.0,8.4,7.54,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,6.0,9.13,Aprovado,19,5.0,95.83,91.67,8.8,8.8,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,11.0,5.01,Aprovado,17,5.0,92.53,84.72,7.5,7.5,Formado
7,M,Casado(a),Vestibular,Engenharia de Software II,60.0,5.0,8.39,Aprovado,31,6.0,77.36,93.06,6.72,8.4,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,7.0,5.67,Aprovado,17,9.0,84.31,90.28,5.95,6.36,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,4.0,8.77,Aprovado,21,4.0,95.83,94.44,8.72,8.72,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,2.0,9.45,Aprovado,18,4.0,97.22,97.22,9.1,9.1,Formado
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,9.0,8.8,Aprovado,19,5.0,96.35,87.5,8.34,8.34,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,5.67,Aprovado,20,5.0,98.26,100.0,8.49,8.49,Formado
7,M,Casado(a),Vestibular,Engenharia de Software II,60.0,0.0,8.1,Aprovado,23,5.0,94.44,100.0,8.32,7.84,Formado
7,M,Solteiro(a),Transferência Externa,Engenharia de Software II,60.0,2.0,2.99,Reprovado,19,12.0,63.54,97.22,4.81,2.54,Jubilamento
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,6.0,8.71,Aprovado,17,5.0,97.4,91.67,8.57,8.57,Formado
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,5.0,Aprovado,27,10.0,96.73,100.0,6.7,4.91,Formado
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,3.67,Reprovado,18,11.0,80.21,100.0,5.75,1.91,Jubilamento
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,11.0,5.16,Aprovado,17,6.0,85.03,84.72,6.65,7.35,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,8.0,5.65,Aprovado,26,6.0,90.97,88.89,6.99,6.61,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,18.0,4.02,Reprovado,19,8.0,65.2,75.0,3.5,5.41,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,10.0,5.83,Aprovado,19,8.0,65.2,86.11,3.5,5.52,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,0.0,Reprovado,19,8.0,65.2,100.0,3.5,0.0,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,15.0,1.28,Reprovado,19,8.0,65.2,79.17,3.5,0.9,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,7.0,6.36,Aprovado,22,8.0,90.1,90.28,7.47,7.01,Jubilamento
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,6.0,8.0,Aprovado,19,6.0,96.45,91.67,7.14,5.52,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,8.0,Aprovado,20,8.0,68.43,100.0,5.99,8.2,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,12.0,8.03,Aprovado,19,6.0,90.1,83.33,7.7,7.7,Formado
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,4.0,8.0,Aprovado,25,11.0,77.47,94.44,6.31,4.83,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,8.0,Aprovado,19,7.0,94.13,100.0,7.66,8.09,Formado
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,2.0,9.25,Aprovado,19,5.0,98.96,97.22,8.85,8.85,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,8.38,Aprovado,19,9.0,80.97,100.0,6.3,6.22,Desistência
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,6.0,8.44,Aprovado,19,6.0,97.22,91.67,8.32,8.05,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,17.0,5.79,Aprovado,18,9.0,63.66,76.39,4.81,6.52,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,4.0,8.53,Aprovado,17,5.0,95.49,94.44,8.52,8.55,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,5.0,8.8,Aprovado,20,5.0,97.22,93.06,8.04,8.04,Formado
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,4.0,8.39,Aprovado,20,7.0,85.06,94.44,6.76,7.83,Formado
7,M,Solteiro(a),Transferência Externa,Engenharia de Software II,60.0,13.0,5.84,Aprovado,19,6.0,91.49,81.94,6.78,7.35,Formado
7,M,Solteiro(a),Mandado de Segurança,Engenharia de Software II,60.0,45.0,2.15,Reprovado por Freqüência,19,9.0,64.46,37.5,3.92,1.58,Formado
7,M,Solteiro(a),Mandado de Segurança,Engenharia de Software II,60.0,6.0,8.63,Aprovado,19,9.0,64.46,91.67,3.92,8.18,Formado
7,M,Solteiro(a),Mandado de Segurança,Engenharia de Software II,60.0,2.0,1.96,Reprovado,19,9.0,64.46,97.22,3.92,2.3,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,10.0,5.83,Aprovado,25,7.0,90.8,86.11,7.65,7.65,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,13.0,8.46,Aprovado,18,5.0,86.28,81.94,8.18,8.18,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,10.0,6.71,Aprovado,21,9.0,78.61,86.11,5.97,7.02,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,4.0,8.68,Aprovado,18,9.0,78.61,94.44,6.6,8.28,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,8.0,9.18,Aprovado,17,5.0,96.88,88.89,9.04,9.04,Formado
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,14.0,5.1,Aprovado,18,9.0,93.21,80.56,7.0,6.17,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,7.0,8.86,Aprovado,18,7.0,94.91,90.28,6.99,6.71,Formado
7,F,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,0.0,6.38,Aprovado,24,6.0,67.28,100.0,7.03,8.1,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,16.0,8.27,Aprovado,19,5.0,79.51,77.78,7.04,7.75,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,16.0,9.04,Aprovado,22,5.0,88.72,77.78,8.78,8.78,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,16.0,8.0,Aprovado,18,7.0,40.7,77.78,4.09,6.94,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,8.0,1.91,Reprovado,17,9.0,61.46,88.89,3.8,1.8,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,14.0,8.9,Aprovado,17,9.0,61.46,80.56,3.8,8.9,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,26.0,1.21,Reprovado por Freqüência,17,9.0,61.46,63.89,3.8,1.57,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,4.0,5.6,Aprovado,18,8.0,74.5,94.44,5.14,4.81,Jubilamento
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,5.28,Aprovado,18,9.0,60.36,100.0,4.04,2.64,Jubilamento
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,10.0,8.57,Aprovado,18,8.0,81.48,86.11,7.17,8.31,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,14.0,5.0,Aprovado,18,7.0,84.38,80.56,6.67,5.81,Formado
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,8.68,Aprovado,17,6.0,94.14,100.0,7.94,6.28,Formado
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,14.0,6.54,Aprovado,17,8.0,62.38,80.56,5.28,1.64,Formado
7,F,Solteiro(a),Vestibular,Engenharia de Software II,60.0,6.0,5.61,Aprovado,17,7.0,78.33,91.67,6.71,3.92,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,4.0,5.94,Aprovado,18,8.0,90.06,94.44,6.86,7.66,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,2.0,10.0,Aprovado,19,0.0,83.33,97.22,9.79,9.79,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,0.0,8.99,Aprovado,24,5.0,93.4,100.0,8.56,8.56,Formado
7,M,Outros,Convênio,Engenharia de Software II,60.0,0.0,9.17,Aprovado,17,6.0,99.31,100.0,9.25,9.22,Formado
7,M,Outros,Convênio,Engenharia de Software II,60.0,6.0,5.25,Aprovado,18,8.0,89.29,91.67,6.54,5.13,Jubilamento
7,M,Solteiro(a),Vestibular,Engenharia de Software II,60.0,0.0,8.93,Aprovado,20,4.0,87.15,100.0,8.58,8.78,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,2.0,8.57,Aprovado,18,5.0,93.4,97.22,8.9,8.88,Formado
7,M,Casado(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,0.0,4.29,Reprovado,29,8.0,77.64,100.0,5.92,3.46,Formado
7,M,Casado(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,17.0,5.82,Aprovado,29,8.0,77.64,76.39,5.92,2.61,Formado
7,F,Solteiro(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,5.0,5.24,Aprovado,41,8.0,68.98,93.06,5.64,5.51,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,2.0,8.26,Aprovado,19,5.0,95.31,97.22,8.56,8.5,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,62.0,1.31,Reprovado por Freqüência,19,0.0,51.74,13.89,5.76,0.45,Sem Evasão
7,F,Solteiro(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,0.0,9.0,Aprovado,17,0.0,69.19,100.0,5.37,8.13,Sem Evasão
7,M,Casado(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,0.0,8.88,Aprovado,43,7.0,69.6,100.0,5.95,7.6,Jubilamento
7,M,Solteiro(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,2.0,1.52,Reprovado,18,0.0,70.71,97.22,5.91,5.29,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,68.0,0.0,Reprovado por Freqüência,18,0.0,70.71,5.56,5.91,0.0,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,39.0,0.0,Reprovado por Freqüência,18,7.0,71.89,45.83,6.64,4.67,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,8.0,9.75,Aprovado,18,7.0,71.89,88.89,6.64,7.95,Formado
7,F,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,0.0,9.95,Aprovado,18,4.0,87.5,100.0,9.36,9.36,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,0.0,8.39,Aprovado,18,0.0,55.58,100.0,4.76,4.48,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,18.0,0.63,Reprovado,17,6.0,75.2,75.0,6.66,5.8,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,12.0,9.35,Aprovado,17,6.0,75.2,83.33,6.66,8.36,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,10.0,9.7,Aprovado,18,4.0,81.94,86.11,9.4,9.4,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,11.0,8.06,Aprovado,20,0.0,78.3,84.72,9.16,8.77,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,15.0,7.11,Aprovado,18,0.0,78.86,79.17,7.07,6.59,Sem Evasão
7,F,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,0.0,9.04,Aprovado,17,4.0,85.76,100.0,9.18,9.18,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,2.0,9.24,Aprovado,21,5.0,83.33,97.22,9.04,9.09,Formado
7,F,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,11.0,8.02,Aprovado,18,7.0,75.87,84.72,8.15,8.04,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,6.0,8.66,Aprovado,18,4.0,84.72,91.67,8.87,8.87,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,66.0,0.0,Reprovado por Freqüência,19,9.0,59.26,8.33,4.59,0.42,Desistência
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,1.0,8.77,Aprovado,19,4.0,82.47,98.61,8.94,9.06,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,38.0,1.84,Reprovado por Freqüência,19,9.0,59.26,47.22,4.59,0.92,Desistência
7,M,Solteiro(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,7.0,7.5,Aprovado,18,8.0,69.31,90.28,6.33,5.64,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Engenharia de Software II,60.0,2.0,8.59,Aprovado,17,5.0,96.18,97.22,9.0,8.89,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,2.0,5.79,Aprovado,17,0.0,62.72,97.22,4.82,5.96,Sem Evasão
7,M,Solteiro(a),Transferência Ex-Ofício,Engenharia de Software II,60.0,10.0,7.14,Aprovado,24,6.0,57.99,86.11,7.27,6.61,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,0.0,5.44,Aprovado,19,0.0,70.14,100.0,6.57,6.37,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,6.0,7.41,Aprovado,17,5.0,80.21,91.67,8.0,8.0,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,3.0,9.55,Aprovado,17,4.0,85.24,95.83,8.37,8.37,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,3.0,9.04,Aprovado,17,4.0,82.81,95.83,8.78,8.78,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,9.0,6.54,Aprovado,18,0.0,76.91,87.5,7.89,7.81,Sem Evasão
7,M,Outros,Processo Seletivo - SiSU,Engenharia de Software II,60.0,3.0,9.38,Aprovado,17,5.0,82.47,95.83,8.83,8.83,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,1.0,8.0,Aprovado,19,6.0,84.9,98.61,8.84,8.87,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,17.0,6.32,Aprovado,18,0.0,61.31,76.39,4.13,3.0,Sem Evasão
7,F,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,17.0,6.72,Aprovado,18,7.0,76.91,76.39,7.65,7.65,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,3.0,9.3,Aprovado,17,4.0,85.59,95.83,9.41,9.41,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,0.0,6.06,Aprovado,18,0.0,72.92,100.0,8.15,8.15,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,0.0,5.44,Aprovado,18,0.0,72.92,100.0,8.25,8.25,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,0.0,8.0,Aprovado,20,5.0,67.01,100.0,6.88,6.73,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,0.0,9.0,Aprovado,16,0.0,70.83,100.0,8.23,8.19,Sem Evasão
7,M,Casado(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,0.0,8.01,Aprovado,29,5.0,66.67,100.0,7.61,7.61,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,6.0,8.38,Aprovado,21,4.0,86.11,91.67,8.29,8.29,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,3.0,8.78,Aprovado,18,3.0,83.85,95.83,8.68,7.15,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,4.0,8.0,Aprovado,17,4.0,83.33,94.44,8.57,8.65,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,10.0,6.12,Aprovado,18,0.0,84.03,86.11,8.2,8.1,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,7.0,7.31,Aprovado,18,0.0,84.2,90.28,8.57,8.76,Sem Evasão
7,F,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,5.0,8.9,Aprovado,18,4.0,98.78,93.06,9.08,9.08,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,11.0,5.86,Aprovado,18,0.0,44.21,84.72,4.0,8.01,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,0.0,8.32,Aprovado,24,0.0,70.49,100.0,7.98,7.98,Sem Evasão
7,F,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,0.0,8.72,Aprovado,21,5.0,73.96,100.0,8.76,8.76,Formado
7,F,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,0.0,10.0,Aprovado,18,4.0,75.0,100.0,9.67,9.67,Formado
7,F,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,0.0,8.0,Aprovado,19,5.0,75.0,100.0,8.97,8.97,Formado
7,F,Solteiro(a),Processo Seletivo - SiSU,Engenharia de Software II,60.0,2.0,8.9,Aprovado,18,4.0,98.26,97.22,9.0,9.0,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Interface Homem Máquina,60.0,8.0,7.12,Aprovado,33,0.0,78.82,88.89,7.97,7.97,Sem Evasão
7,M,Casado(a),Processo Seletivo - ENEM,Interface Homem Máquina,60.0,4.0,8.54,Aprovado,30,5.0,71.3,94.44,7.98,7.85,Formado
7,F,Solteiro(a),Processo Seletivo - SiSU,Interface Homem Máquina,60.0,6.0,8.35,Aprovado,28,0.0,51.85,91.67,6.32,7.11,Sem Evasão
7,M,Solteiro(a),Vestibular,Interface Homem Máquina,60.0,2.0,5.88,Aprovado,19,4.0,94.1,97.22,8.06,7.3,Formado
7,M,Solteiro(a),Vestibular,Interface Homem Máquina,60.0,44.0,1.2,Reprovado por Freqüência,18,9.0,34.2,38.89,2.87,1.29,Jubilamento
7,M,Solteiro(a),Vestibular,Interface Homem Máquina,60.0,16.0,5.04,Aprovado,18,9.0,82.47,77.78,5.97,5.76,Formado
7,M,Solteiro(a),Vestibular,Interface Homem Máquina,60.0,30.0,0.29,Reprovado por Freqüência,22,9.0,57.64,58.33,3.0,2.75,Jubilamento
7,M,Solteiro(a),Vestibular,Interface Homem Máquina,60.0,44.0,0.47,Reprovado por Freqüência,17,11.0,54.4,38.89,2.02,0.83,Jubilamento
7,M,Solteiro(a),Vestibular,Interface Homem Máquina,60.0,72.0,0.0,Reprovado por Freqüência,17,11.0,54.4,0.0,2.02,0.0,Jubilamento
7,F,Solteiro(a),Vestibular,Interface Homem Máquina,60.0,15.0,7.15,Aprovado,18,7.0,90.59,79.17,7.06,5.58,Formado
